,business_id,name,city,stars_y,0,1,2,3,4,5
0,-CQokjildrY7UZezXCdEBw,Toddy Shop,Las Vegas,5.0,0.23030654546672205,0.09848358471850624,0.19774478740926088,0.1509877863188891,0.09573453010984696,0.2267427659767749
1,-JfncbVURtvuzBbof40o1w,The Cafe at Monte Carlo,Las Vegas,2.5,0.390101495569203,0.0874577883136648,0.1559323612314215,0.08935854172351976,0.06735521246482006,0.20979460069737085
2,-OEIW0dO96-492qa_luxaw,Aces & Ales,Las Vegas,4.0,0.26542986365520155,0.08187577291700807,0.17593644962562852,0.1344266100207331,0.13055252696225786,0.21177877681917123
3,-PGsEXB6DFTVKa1eDOlzWA,Black Bear Diner,Las Vegas,3.5,0.2538013237101556,0.10192750314481033,0.21162647187224443,0.11922820712680246,0.0972932062734258,0.21612328787256146
4,-SGZcGqnsp_uRIjKP2RGZg,Ranch House Grille,Las Vegas,3.5,0.21177404458404736,0.016158568577901017,0.42940692770072125,0.13768468017518795,0.034168146978963136,0.17080763198317916
5,-U7tvCtaraTQ9b0zBhpBMA,MGM Grand Buffet,Las Vegas,2.5,0.26212838796089144,0.12927429007593386,0.17394098681520972,0.11418588045054313,0.11776731388116582,0.2027031408162562
6,-UtYWvCnUppcSaC_u1pTYQ,Kopper Keg Restaurant & Lounge,Las Vegas,4.0,0.12574156137249676,0.2177851581580582,0.13193074167394583,0.01957956559190238,0.4340264922411256,0.07093648096247127
7,-Ylpy3VyRWwubf9dysuwjQ,The Cheesecake Factory,Las Vegas,3.5,0.2748285456783345,0.10759026002656821,0.18633188299383147,0.12210864737442394,0.10351750274905291,0.20562316117778934
8,-a857YYdjzgOdOjFFRsRXQ,Beer Park,Las Vegas,3.5,0.24912638920014002,0.12760685758746407,0.1839149535411695,0.10811339038820003,0.11117271620955604,0.2200656930734703
9,-kbPPBNsIPDfMfgUGO7QhA,Kopper Keg South,Las Vegas,4.0,0.22421489629268548,0.16063404432784764,0.1601123720465271,0.23029875824220095,0.104101307919497,0.12063862117124179
10,-oUM2uISux96lMGeawHIOA,Sugar Factory,Las Vegas,3.0,0.2795751654195324,0.12919149633237148,0.18426560770330744,0.1079914012713176,0.09743668590170451,0.20153964337176689
11,-qYuPncpK8elgD-6Qx3v7A,Flock & Fowl,Las Vegas,4.0,0.2320961439753968,0.15444529644202284,0.19590240781660798,0.10384162580810387,0.08267330013578919,0.23104122582207925
12,005XmZKuJZuNbl5tGXc5SA,Tony Roma's,Las Vegas,3.0,0.4017241458693006,0.19464923262790912,0.11838259148656788,0.0461753498787385,0.05198359167028798,0.18708508846719588
13,01SiPgdiOskMC5bUJoyy_g,Winchell's Pub & Grill,Las Vegas,4.0,0.22976041533494657,0.12752175906195462,0.1489114623121152,0.11016642876557849,0.15889565524546495,0.22474427927994012
14,0EgYXYjt2XJL4hlsKnzrcw,PublicUs,Las Vegas,4.5,0.2793637764851102,0.1050323925062503,0.18986506070696202,0.10489201798397475,0.11987167971644798,0.20097507260125458
15,0Hcks5q-DgJbDlmEWolx4A,Bonefish Grill,Las Vegas,3.5,0.276394175126602,0.09720305629467065,0.16638280313354958,0.11788326734322332,0.12505559495034144,0.21708110315161275
16,0JmCGyAqAK_yVEuZ0ts16w,Bilbo's Bar & Grill,Las Vegas,2.5,0.16915149775125823,0.0,0.042191810596975646,0.026834771798440633,0.0020275329755671924,0.7597943868777584
17,0QHMAUi6NdOUZ1ckXq0-sA,Rainforest Café,Las Vegas,2.5,0.26012866318396916,0.07442250399332855,0.16994650829596594,0.13932445659795986,0.12477321695311276,0.23140465097566368
18,0WPXDs4ini3D7jpiy1Daqw,The Market,Las Vegas,3.5,0.23743403467361848,0.0759292545381173,0.1509454375675979,0.16423427299973004,0.16087524233493383,0.21058175788600247
19,0_aeYE2-VbsZts_UpILgDw,Lazy Dog Restaurant & Bar,Las Vegas,4.0,0.27586941696204453,0.09985362619803698,0.1839081872826463,0.1160577108609259,0.11701725886671314,0.20729379982963356
20,0bWLkWeIcT-EnrE7SiGEBA,Laguna Pool House & Kitchen,Las Vegas,4.0,0.27404991500813836,0.14040002789907002,0.13985596607624812,0.11906408821371424,0.13726992194038742,0.18936008086244194
21,0jtRI7hVMpQHpUVtUy4ITw,Omelet House Summerlin,Las Vegas,4.0,0.2828838116191965,0.13169960735126687,0.16925655684556873,0.11111506244517723,0.10892230965989748,0.19612265207889318
22,0p27EjcNwTI7Ey4K_MNPww,Fatburger,Las Vegas,3.0,0.27766035888389107,0.14383019674013536,0.19337841221292185,0.08409725744982485,0.09302824866967087,0.2080055260435562
23,0qPNeqLuKE88rKbIbSZDpg,Killer Shrimp,Las Vegas,3.5,0.2934006615561991,0.11707712906274856,0.1619115729523233,0.07778942434977293,0.12117195793846222,0.22864925414049386
24,0zGeYN8ReYwVj27U7EHOJA,American Cafe,Las Vegas,2.5,0.07409039431951413,0.07589185187924045,0.38271547974119013,0.26796357384800634,0.0,0.1993387002120489
25,0zoXYHq82haayMaV952jEQ,Greens and Proteins,Las Vegas,4.0,0.2752720768188147,0.09008315316417527,0.16672756133761382,0.11823331960013142,0.12403660468557605,0.22564728439368856
26,12f7GOkkC0GZRMif-fidhQ,NASCAR Cafe,Las Vegas,2.0,0.49752153462370174,0.10382390518458488,0.15108686647582736,0.055369687426428706,0.07672853400118897,0.11546947228826829
27,19MbjvDqkPG6dGxr3kvK9w,Foothills Lodge,Las Vegas,2.5,0.3670735024391423,0.23850270680024419,0.06801506221370845,0.04285279500389227,0.1831283499398129,0.10042758360319985
28,1BtNZszIr8LvtPOhN0X4Mw,Gold Mine Bar & Grill,Las Vegas,2.5,0.29884978613722746,0.12433057842731111,0.14393933260420191,0.12436301337556764,0.14403376165866735,0.1644835277970245
29,1CP8aJa8ILlfM5deroar0Q,Wingstop,Las Vegas,3.0,0.2508269426694776,0.10430722330967243,0.16726155725414377,0.1566323970828996,0.09468542659493048,0.2262864530888761
30,1CR2ddUcjYYwRd5JLtiRrw,Hard Rock Cafe,Las Vegas,3.5,0.2688885032951575,0.11116915846519584,0.17410828887272808,0.11717153891872505,0.11385255302405918,0.2148099574241347
31,1CWMNSTRMejdSyXBG2chNg,Fireside Restaurant & Tavern,Las Vegas,3.5,0.2865683061760355,0.126869515473029,0.1479913796105564,0.1188539189882304,0.0976149678736888,0.22210191187845998
32,1Jm-fFPCAD-ZGM2J4HACXA,Pharoah's Pheast Buffet,Las Vegas,2.0,1.0,0.0,0.0,0.0,0.0,0.0
33,1Tak6Q-IlkDrdmLwrEZeSg,Off the Strip Just Real Food,Las Vegas,3.5,0.23954739470699238,0.03652994303866781,0.15771723519611766,0.17290527421782204,0.1411045239133506,0.25219562892704944
34,1Vvxx-9AoINg8TJXOZgEHg,YOLOS,Las Vegas,3.5,0.2541188163364502,0.1119296397963864,0.17777520481627923,0.10266855618255585,0.13080410685011531,0.22270367601821323
35,1WsXLCPRP2EZ9KoBRTkSbw,Pt's Gold,Las Vegas,4.0,0.345131831341263,0.09873867002695898,0.1784915334448709,0.05587913393580763,0.0665239677055676,0.2552348635455318
36,1ZhZUzFbbt1gGXDEW3JaBw,Griff's,Las Vegas,4.5,0.18811821872391116,0.07086034761505891,0.22946889133289902,0.1689674268066491,0.07764329014251793,0.2649418253789638
37,1aj4TG0eFq6NaPBKk6bK7Q,Jacques Cafe,Las Vegas,4.0,0.25589957918284484,0.12454285558860413,0.17608060815058338,0.11242052555242843,0.12041840442496024,0.21063802710057902
38,2BbFeotL85cIaBjSq1SWiA,Springs Cafe by Wolfgang Puck,Las Vegas,2.5,0.268359697229789,0.09809759049857215,0.07657249140644332,0.06466268531806633,0.09736711571160611,0.394940419835523
39,2LZGeJy8qByYKB71ML-jcw,Rock & Rita's,Las Vegas,2.5,0.26822042382003525,0.056902335214075825,0.2014782457802942,0.15749751696903092,0.10844246342657984,0.20745901478998402
40,2RFe9vDTzyBkF4mvsFDDow,Dickey's Barbecue Pit,Las Vegas,3.0,0.2551844847894217,0.12045277634601317,0.21004659531073028,0.13719848930198014,0.07187143197569235,0.20524622227616254
41,2Wl4o7l54I-EtxtaDpOTzA,Pub 365,Las Vegas,4.0,0.24188438577542917,0.10299941390716598,0.19130443081052215,0.11626932975867613,0.10571912938768485,0.24182331036052168
42,2Y0-nrSZNsLRStyupZgM7g,Courtyard Cafe,Las Vegas,3.0,0.22179039619909366,0.06748061394139653,0.18145038277392314,0.13818407853374232,0.14478738116624523,0.24630714738559914
43,2dCnTMv3Hh-fM8bOjYS4Xw,Nevada Chicken Cafe,Las Vegas,3.5,0.24879990478944028,0.1087075278450099,0.19347513724715318,0.10606032673501664,0.13005267014060415,0.2129044332427759
44,2iTsRqUsPGRH1li1WVRvKQ,Carson Kitchen,Las Vegas,4.5,0.26562095102662,0.10771412701997227,0.1772632193664189,0.11033331624337787,0.12091063467627232,0.2181577516673387
45,2smgOPhpYbDT7G5tbVRdiQ,Burger King,Las Vegas,2.0,0.40165947010022435,0.004732475073898282,0.06859826393517783,0.08484492607565293,0.2394733999321149,0.20069146488293166
46,2zSr7jNNWpA-IfD74wOlTA,Pt's Gold,Las Vegas,3.0,0.20637884179222987,0.18018586707180992,0.3079693062438104,0.03998123783691234,0.08794739112480353,0.1775373559304339
47,35fWtS1LZkaZ-ooKupJ1XA,Buffalo Wild Wings,Las Vegas,3.0,0.2957473235527792,0.13728334225574695,0.1699871886321766,0.10251566191415268,0.12728304628230816,0.16718343736283653
48,364hhL5st0LV16UcBHRJ3A,Yonaka Modern Japanese,Las Vegas,4.5,0.25932694132891393,0.10325713676203416,0.17564136265775684,0.1313738929926521,0.128118318848986,0.20228234740965667
49,3BCsAgo_1i4xMuTyLKMLRQ,SkinnyFATS,Las Vegas,4.5,0.2601000885525213,0.10966159569954102,0.18116742014864123,0.11602200731969144,0.11927758856303496,0.21377129971657038
50,3FlWR_osNPb8dcqLgHebHw,Mimi's Cafe,Las Vegas,3.0,0.25628061676950975,0.11343156630568244,0.1369403106115651,0.13239482515319906,0.13624536207368043,0.22470731908636324
51,3PshdJtSwd_poaPL7fIOHg,Counter Cuisine,Las Vegas,4.0,0.32300703343767684,0.0087135806547757,0.09013418790307479,0.30118276641459446,0.14208543390339523,0.1348769976864829
52,3QcTqsdxQBlSndBdMJBRhQ,Freedom Beat,Las Vegas,3.5,0.2652167234727918,0.08164339600871884,0.16241832369777623,0.1620361844972219,0.12408503925402277,0.20460033306946845
53,3X-SMnyYq77IYEnyCp-TtQ,Tropical Breeze Cafe,Las Vegas,2.5,0.2723602299721096,0.13041994078437996,0.17415334748279548,0.10862764306018535,0.0952991828075819,0.21913965589294762
54,3ajqOW9A7VhResA08I7RTg,Hash House A Go Go,Las Vegas,3.5,0.257654838054656,0.12166394904810486,0.17535419836072605,0.11813465187691412,0.1107878478826107,0.21640451477698838
55,3cg4pKBL8DTFXCtZ5y9V4g,Johnny Smalls,Las Vegas,3.5,0.3088800667911702,0.15101236104007237,0.13701171787391758,0.10280382676335975,0.10351321426736003,0.19677881326411986
56,3fPIRTnBhd81MixgS9YoMQ,California Pizza Kitchen,Las Vegas,4.0,0.2508475948398209,0.11678217071320286,0.1758045800552176,0.12123674301347906,0.13807669597076225,0.19725221540751758
57,3kdSl5mo9dWC4clrQjEDGg,Egg & I,Las Vegas,4.5,0.2653557239967952,0.10737924851429759,0.1777068329363503,0.12000094593653707,0.11958724577844984,0.2099700028375709
58,3pSUr_cdrphurO6m1HMP9A,J Karaoke Bar,Las Vegas,5.0,0.2739941546086522,0.10588200173965433,0.1720118226614128,0.09282207666599301,0.1336863121985473,0.2216036321257404
59,3rj1qpgFvkRWtAka17mhEQ,Mimi's Cafe,Las Vegas,3.0,0.2651102342368468,0.07897787430181542,0.20777692258376992,0.08721792389468287,0.12040755542523586,0.24050948955764898
60,3s8PNggIbgeSsjqM6HKOCg,The Verdict's Inn,Las Vegas,3.0,0.18092752116624475,0.3230166323758263,0.13371196070479463,0.12109425140090413,0.06476958893014027,0.17648004542208998
61,3tBRBsiTi6JJz3CJ7DcS_w,Skinny Chick Fat Chicken,Las Vegas,4.0,0.3281338016333248,0.045342781126243376,0.2550475165801893,0.029243542939320206,0.08159170856029735,0.26064064916062496
62,44kd3YdkhXj5XiSPs5XNjQ,FireRock Steakhouse,Las Vegas,3.5,0.2508979500102858,0.10982660678723438,0.19699575368499536,0.11991071445214922,0.11770078441980435,0.2046681906455312
63,46UHF46E1z-W2dOmhv-Fng,Pt's Pub,Las Vegas,2.5,0.24994728373857983,0.029805985785953466,0.41500247311797767,0.07254496582705947,0.045089330289542054,0.1876099612408876
64,4GXII-GU7S0ZyU6ElkhscQ,Hooters Casino Hotel Las Vegas,Las Vegas,2.5,0.26763941936907804,0.08162536913961249,0.17852313273388368,0.1144174710686565,0.13441655481578427,0.22337805287298523
65,4QmwJBk9VPKyO2DfUeIVWg,Tommy Rocker's Mojave Beach Bar & Grill,Las Vegas,3.5,0.3216457110500271,0.06864027634972182,0.22287438802484483,0.09788484083837597,0.0875367225517991,0.20141806118523112
66,4X0KWUPcD2EkHN83aa4cXg,Blondies Sports Bar & Grill,Las Vegas,2.5,0.23803085403398186,0.10138372077013778,0.2137973042219642,0.13423639489876407,0.0994326388000795,0.2131190872750727
67,4d9BIUYJwAsMfMrH_0vdDQ,TGI Fridays,Las Vegas,2.0,0.3997070531940584,0.4735373778033686,0.1267555690025729,0.0,0.0,0.0
68,4qG3Gh8QyugC1XvoTlmgcQ,Egg Works,Las Vegas,4.0,0.26453516028140633,0.09827905778550522,0.18368477959076077,0.11167140887439933,0.12286006864874287,0.21896952481918552
69,4v5ZLpmNn13Mze1w_XfWHw,Harley-Davidson Las Vegas Cafe,Las Vegas,3.0,0.2298061530242491,0.09906826560757379,0.18744992899418525,0.10640827010315938,0.1629918933368798,0.2142754889339528
70,56Yb9IgEREFeaSjJ5Y3RVg,Huffman's Homemade Chicken,Las Vegas,3.0,0.2499030237794997,0.13024205485865442,0.17575910084155727,0.11665035220196236,0.10816411341542177,0.2192813549029045
71,5D3cAYturwbEqnj52b1Tmw,PT's,Las Vegas,3.0,0.3547662725650206,0.14194109208635536,0.17371013984894126,0.04299622823772797,0.09638487965813879,0.19020138760381608
72,5XORYO9raiXVZSGGPvjSmA,Kopper Keg North,Las Vegas,3.0,0.2741100871500255,0.06752837065916581,0.1348222044867211,0.13322821914335722,0.16839401026956002,0.22191710829117037
73,5_MrPFw9E0cMJ1Q0DJFZOQ,Tilted Kilt Pub & Eatery,Las Vegas,3.0,0.26229809339894467,0.10091274291596909,0.18104519128793847,0.13435892447447506,0.10382852232418914,0.21755652559848357
74,5fSz08wFcBhCeCXh7sxG5A,Runway Cafe,Las Vegas,4.5,0.2223016433170094,0.09141636688588455,0.19780907649433951,0.18667611790211835,0.17062161896950828,0.13117517643113988
75,5gZ4k_mdDOcEmCG4wHVH-g,Rhodes Ranch Club House Restaurant,Las Vegas,2.5,0.36498323796214266,0.019391818560815868,0.362300628250674,0.08500339564328936,0.06384068113472048,0.10448023844835763
76,5iSlHNIy3RLbCP5AayB31g,Ruby Tuesday,Las Vegas,3.5,0.24697339664322293,0.10155400264240665,0.19440739033252633,0.12619815526694017,0.13083883314508649,0.20002822196981743
77,5jTmjxb1X34EfcY1gos4tw,Fatburger,Las Vegas,2.5,0.24014300660719615,0.09732180361806739,0.14792329846243887,0.1566551767673533,0.08803853773001614,0.2699181768149281
78,5l-yKN13VwfPwuSiBIqdJQ,Farmer Boys,Las Vegas,4.0,0.2689363829251416,0.06207177097777111,0.18796597341228502,0.0849135338011791,0.14696947160724771,0.24914286727637547
79,5n2dA_QqO4c_7pSK0Of6AQ,Fatburger,Las Vegas,2.0,0.23574733379894197,0.12265888151713449,0.2517023445721468,0.12240950168923269,0.09422103542923464,0.17326090299330946
80,5xYk23lz0ktdMvzHtohymQ,Village Pub & Poker,Las Vegas,3.5,0.2222913952735859,0.12554305129007756,0.1901446206605228,0.12657360546771818,0.14746613424146598,0.18798119306662958
81,6-gRHn1n11ATqWBrFTLnNA,Great American  Pub,Las Vegas,4.0,0.28902927871303746,0.10069336415336075,0.1889503551751494,0.09276805734082227,0.13718369259964636,0.1913752520179837
82,63Qj5E-GzHJ6vhjhGR4XDw,"Ringer Wings, Pizza & Sliders",Las Vegas,3.0,0.29596972744565725,0.05478064337630071,0.08694407635049574,0.2515992263417156,0.19877051274451513,0.11193581374131549
83,66jwLkSd6M0cZulZrA3zcw,Applebee's Grill + Bar,Las Vegas,2.5,0.20988894217282822,0.04847123972035607,0.25043794658057483,0.12526378397779628,0.11485534773194038,0.2510827398165042
84,679eSYC15Sc17TN9Djj8sg,I Love Burgers,Las Vegas,3.0,0.29383278742153096,0.09819131368590059,0.17781253489501597,0.10000748802671787,0.10190204279161433,0.22825383317922035
